n_criminals,crimes_that_day,B_mean,B_std,H,f_hot_2,f_hot_3,B_p90_over_mean,B_p95_over_mean,B_p99_over_mean,Atilde_mean,Atilde_cv,deterrence_mean,deterrence_hot,M_mean,M_cv,MB_corr,M_mass_on_hot10,crime_entropy,Gini_B,Gini_M,day,L,seed,chi,g,M_tot,eta_M,omega_M,kappa,h,T_max,stat_window,phase,branch,M_final_sum,wall_s
112.91111111111111,0.3055555555555556,0.16821510775303877,0.23645992184397152,1.4057809207291632,0.12416110568576388,0.06230197482638889,2.294761526160441,3.354002115206389,6.185936970271953,0.14666922952471034,0.8433444065945912,0.7393310618993159,0.6267491568125741,0.030517578125002633,0.2770494002038313,0.8993396133078723,0.15542763974437315,2.7507797058581747,0.5361025938007091,0.12895693522451684,275.5,128,0,10,0.30517578125,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000447,11.560527086257935
114.2,0.29444444444444445,0.17184298012759106,0.23546794654528114,1.36979816895932,0.12433437771267361,0.06121622721354167,2.2964478545147062,3.302867681255407,6.023051106024145,0.14932940439754802,0.8268196293005201,0.7393460772229198,0.6263360136345669,0.030517578125002547,0.27781517032478203,0.8997966608651833,0.15561610701487424,2.7361672542192474,0.5273352330896945,0.12990174661442466,275.5,128,1,10,0.30517578125,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.00000000004303,11.51775312423706
156.54444444444445,0.34444444444444444,0.17190765189768878,0.22038050474388599,1.2819879672318124,0.12318691677517361,0.05570068359375,2.254124617940984,3.145533162545694,5.493013858168084,0.12701688654691953,0.6766288653184338,0.6183454400007549,0.4815138138814127,0.030517578125002585,0.27243165134017694,0.886319101593688,0.15257040939604763,2.7913085775882873,0.5082919698828041,0.13117040266905164,275.5,128,0,16,0.48828125,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.00000000004025,11.89829683303833
155.75,0.3388888888888889,0.16594283407539326,0.20919654244880567,1.2605852242679723,0.1156829833984375,0.050395372178819446,2.162820269109788,3.0109034823226386,5.337674719411092,0.1250068149849351,0.6524708801540334,0.6176086442090031,0.49331430585447067,0.030517578125002665,0.25154351460252516,0.8820388350245219,0.14752986529480377,2.9212173479870582,0.48890310134776455,0.11861354475929951,275.5,128,1,16,0.48828125,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.00000000004445,11.8081693649292
182.25,0.34444444444444444,0.1688607024718188,0.20605623612458232,1.2202085744803977,0.11211039225260416,0.04849412706163195,2.1273972519469426,2.9598994032996755,5.2278808925653175,0.11463443408017468,0.5794744548263623,0.5484126690878424,0.41541410358479475,0.030517578125002606,0.25054705323504367,0.8782209993176675,0.14719384646025935,2.905165691750841,0.47597955791928903,0.11805148940279882,275.5,128,0,20,0.6103515625,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000423,11.919110298156738
185.17222222222222,0.3611111111111111,0.16690425735965791,0.2021280424293115,1.2106691783515073,0.11226772732204861,0.04712456597222222,2.1251553064351922,2.92436881507424,5.127764651155562,0.11381473944195576,0.5739004749775665,0.5483705240975218,0.4174292813186789,0.030517578125002626,0.2493996303112775,0.8786676415622483,0.14629212459348714,2.8544319390759174,0.4741850441093754,0.11819848437043061,275.5,128,1,20,0.6103515625,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.00000000004286,12.551080703735352
219.76666666666668,0.3611111111111111,0.16542798845419854,0.18875447889667032,1.1411853126177847,0.10375128851996528,0.039589775933159724,2.0358459105444107,2.740052470934476,4.772408557383385,0.10398355738655578,0.49583012944564503,0.48642881042344943,0.3633659876269459,0.030517578125002616,0.23286831891279686,0.8685289026038617,0.14144199957940468,2.889521245471965,0.44661333925284197,0.11076384414159374,275.5,128,0,24,0.732421875,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000437,12.640734672546387
217.97222222222223,0.2611111111111111,0.16823700109048245,0.18716044470520393,1.1123414692364475,0.09995591905381944,0.03682318793402778,2.0001063323910517,2.669496266884819,4.624998656171628,0.1060188527458371,0.48627400477395133,0.48563690397198467,0.37038802487852307,0.030517578125002595,0.2180310279254495,0.8697849396124102,0.13869229305648167,2.4978339590631995,0.4311006803522274,0.10104005789516957,275.5,128,1,24,0.732421875,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.00000000004394,11.881462812423706
253.48333333333332,0.3611111111111111,0.1676540068913808,0.18332738587219766,1.0931155900902108,0.09651828342013889,0.03484700520833333,1.9694379063515095,2.617855962271198,4.536333744227668,0.09678109036602937,0.43553500071023543,0.4314171176517875,0.31652853359921745,0.030517578125002574,0.22180057499458292,0.8650412489221314,0.1380905205492112,2.889666435839935,0.42392340330043843,0.10289592967817932,275.5,128,0,28,0.8544921875,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000408,12.129960298538208
256.4,0.24444444444444444,0.1684490809916924,0.18413045736167508,1.0926241748236603,0.09754876030815972,0.034510294596354164,1.978644222828091,2.6188239569955147,4.500514650082463,0.0969910366362178,0.43570803655245954,0.4316284927344198,0.31553880927942696,0.030517578125002536,0.22449492292438017,0.8643799131071193,0.13845726387297988,2.422143901345949,0.4247730633921544,0.1052259208456761,275.5,128,1,28,0.8544921875,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000408,12.150920629501343
